locationId,name,stateCode,districtCode,fisheriesType,latitude,longitude,month,airTemperatureC,weatherCondition,windSpeedKmph,windDirectionDeg,rainfallMm,visibilityKm,significantWaveHeightM,wavePeriodSec,waveDirectionDeg,swellHeightM,swellPeriodSec,seaCondition,seaSurfaceTemperatureC,surfaceCurrentSpeedMs,surfaceCurrentDirectionDeg,mixedLayerDepthM,d20DepthM,chlorophyllMgM3,pfzPotentialScore,fishingPotential,cycloneStatus,cycloneRiskScore,cycloneDistanceKm,cycloneWindKmph,marineWarning,highWaveAlert,dataType,modelBasis,waveApplicability
loc_7575,Varadayyapālaiyam,02,752,marine,13.59858,79.93276,11,29.3,cloudy,13.9,171.0,4.6,8.6,1.03,6.1,163.0,0.8,7.8,moderate,28.3,0.28,126.0,55.0,107.0,0.48,43.0,low,none,5.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7576,Varād Budrukh,16,499,inland,21.00105,75.40012,10,28.0,cloudy,9.0,70.0,3.1,5.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7576,Varād Budrukh,16,499,inland,21.00105,75.40012,11,29.5,clear,16.5,304.0,6.7,8.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7577,Vapār,31,284,inland,23.62732,93.33717,10,28.5,partly_cloudy,12.1,166.0,6.5,6.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7577,Vapār,31,284,inland,23.62732,93.33717,11,27.1,partly_cloudy,10.9,129.0,2.9,6.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7578,Vanyagana,16,528,marine,17.03439,73.48791,10,29.1,partly_cloudy,10.3,120.0,2.3,8.8,0.82,5.9,111.0,0.6,7.0,slight,28.1,0.27,75.0,38.0,88.0,0.29,34.0,low,none,4.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7578,Vanyagana,16,528,marine,17.03439,73.48791,11,29.4,clear,11.7,240.0,7.7,8.3,0.94,6.2,234.0,0.74,8.8,slight,28.1,0.29,195.0,60.0,135.0,0.4,41.0,low,none,10.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7579,Vanur,25,607,marine,12.0279,79.73276,10,29.9,partly_cloudy,12.0,117.0,5.1,8.7,0.92,6.0,109.0,0.68,6.9,slight,28.7,0.28,72.0,40.0,85.0,0.47,44.0,low,none,4.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7579,Vanur,25,607,marine,12.0279,79.73276,11,30.1,cloudy,14.7,225.0,7.0,8.1,1.13,6.5,221.0,0.87,8.6,moderate,28.6,0.31,180.0,65.0,127.0,0.62,51.0,moderate,none,9.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7580,Vantem,33,585,marine,15.46667,74.1,10,30.7,clear,11.7,242.0,7.7,8.4,0.92,6.1,234.0,0.75,8.9,slight,28.4,0.28,197.0,41.0,135.0,0.34,43.0,low,none,12.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7580,Vantem,33,585,marine,15.46667,74.1,11,29.8,clear,11.8,248.0,8.0,7.6,1.04,6.9,249.0,0.75,9.0,moderate,28.5,0.36,203.0,78.0,138.0,0.67,52.0,moderate,none,11.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7581,Vānsda,52,496,inland,20.12093,73.16025,10,28.5,cloudy,10.2,109.0,4.5,6.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7581,Vānsda,52,496,inland,20.12093,73.16025,11,29.3,clear,15.6,278.0,6.1,8.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7582,Vanod,09,475,inland,23.42931,71.92488,10,27.7,cloudy,9.6,89.0,3.7,5.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7582,Vanod,09,475,inland,23.42931,71.92488,11,27.7,partly_cloudy,12.5,180.0,4.0,7.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7583,Vāno,24,130,inland,24.60768,74.14831,10,27.1,cloudy,8.3,49.0,2.3,5.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7583,Vāno,24,130,inland,24.60768,74.14831,11,27.8,partly_cloudy,13.2,203.0,4.5,7.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7584,Vannur,19,555,inland,15.97104,74.8173,10,31.0,clear,15.6,276.0,10.4,8.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7584,Vannur,19,555,inland,15.97104,74.8173,11,30.4,clear,16.9,316.0,6.9,8.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7585,Vānkia,09,480,inland,21.97512,71.30501,10,29.5,clear,14.1,230.0,8.8,7.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7585,Vānkia,09,480,inland,21.97512,71.30501,11,29.3,clear,16.4,303.0,6.6,8.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7586,Vanked,16,528,marine,16.78533,73.57857,10,29.0,partly_cloudy,10.2,106.0,1.7,7.9,0.94,6.7,106.0,0.59,6.7,slight,28.5,0.35,61.0,59.0,83.0,0.61,45.0,low,none,3.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7586,Vanked,16,528,marine,16.78533,73.57857,11,28.9,cloudy,11.1,193.0,5.6,8.7,0.87,5.9,184.0,0.69,8.1,slight,28.0,0.27,148.0,52.0,117.0,0.29,35.0,low,none,7.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7587,Vankas,16,665,marine,20.07388,72.88852,10,29.1,cloudy,11.9,176.0,4.8,7.6,1.09,6.6,174.0,0.78,7.8,moderate,28.1,0.33,131.0,56.0,111.0,0.56,43.0,low,none,20.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7587,Vankas,16,665,marine,20.07388,72.88852,11,28.1,cloudy,10.4,175.0,4.8,6.9,1.11,7.3,181.0,0.7,7.8,moderate,28.3,0.41,130.0,91.0,111.0,0.87,51.0,moderate,none,16.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7588,Vankāner,09,492,inland,21.0714,73.17372,10,28.8,partly_cloudy,11.5,150.0,5.9,6.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7588,Vankāner,09,492,inland,21.0714,73.17372,11,26.8,cloudy,8.5,56.0,1.3,5.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7589,Vanji,09,487,inland,21.88333,73.8,10,29.3,partly_cloudy,13.3,206.0,7.9,7.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7589,Vanji,09,487,inland,21.88333,73.8,11,28.1,partly_cloudy,12.9,193.0,4.3,7.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7590,Vāniyambalam,13,592,inland,11.18903,76.23397,10,32.0,clear,16.0,288.0,10.9,8.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7590,Vāniyambalam,13,592,inland,11.18903,76.23397,11,29.4,partly_cloudy,11.2,141.0,3.2,6.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7591,Vānivilāsa Puram,19,577,inland,12.32826,76.63287,10,30.0,cloudy,10.6,121.0,4.9,6.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7591,Vānivilāsa Puram,19,577,inland,12.32826,76.63287,11,30.8,clear,16.2,294.0,6.4,8.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7592,Vanivilasapura,19,566,inland,13.90333,76.49167,10,29.2,cloudy,9.2,77.0,3.3,5.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7592,Vanivilasapura,19,566,inland,13.90333,76.49167,11,30.7,clear,16.6,307.0,6.7,8.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7593,Vanipenta,02,551,inland,14.79055,78.78047,10,30.4,partly_cloudy,13.2,202.0,7.8,7.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7593,Vanipenta,02,551,inland,14.79055,78.78047,11,29.6,partly_cloudy,13.7,219.0,4.8,7.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7594,Vani,16,516,inland,20.33162,73.89431,10,29.1,partly_cloudy,12.0,164.0,6.4,6.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7594,Vani,16,516,inland,20.33162,73.89431,11,28.4,partly_cloudy,12.9,194.0,4.3,7.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7595,Vāngi,16,526,inland,17.55969,75.84202,10,29.5,partly_cloudy,11.7,156.0,6.1,6.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7595,Vāngi,16,526,inland,17.55969,75.84202,11,28.4,partly_cloudy,11.7,154.0,3.4,6.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7596,Vangi,16,531,inland,17.23283,74.39591,10,29.4,partly_cloudy,11.4,147.0,5.8,6.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7596,Vangi,16,531,inland,17.23283,74.39591,11,30.1,clear,16.5,304.0,6.7,8.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7597,Vānghmun,26,292,inland,23.98746,92.27967,10,28.9,partly_cloudy,13.3,204.0,7.8,7.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7597,Vānghmun,26,292,inland,23.98746,92.27967,11,28.3,clear,14.5,241.0,5.3,7.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7598,Vāngaon,16,665,marine,19.87621,72.76267,10,28.7,partly_cloudy,11.4,134.0,3.0,7.3,1.1,6.9,136.0,0.72,7.2,moderate,28.3,0.36,89.0,64.0,95.0,0.68,45.0,moderate,none,17.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7598,Vāngaon,16,665,marine,19.87621,72.76267,11,27.3,partly_cloudy,9.3,94.0,1.2,7.2,1.02,7.1,99.0,0.59,6.6,moderate,28.2,0.39,49.0,87.0,80.0,0.81,46.0,moderate,none,10.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7599,Vandsē,19,569,marine,13.70067,74.75723,10,30.6,cloudy,11.2,200.0,5.9,7.6,1.02,6.9,201.0,0.7,8.2,moderate,28.9,0.36,155.0,64.0,118.0,0.98,61.0,moderate,none,9.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7599,Vandsē,19,569,marine,13.70067,74.75723,11,29.4,cloudy,11.1,185.0,5.2,7.7,1.0,6.8,186.0,0.68,8.0,moderate,28.7,0.36,140.0,77.0,112.0,0.96,58.0,moderate,none,6.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7600,Vandiperiyār,13,596,inland,9.57027,77.08962,10,29.9,cloudy,9.0,71.0,3.1,5.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7600,Vandiperiyār,13,596,inland,9.57027,77.08962,11,31.2,clear,15.9,285.0,6.3,8.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7601,Vanderda,09,668,inland,22.31799,73.59082,10,27.7,cloudy,8.9,69.0,3.0,5.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7601,Vanderda,09,668,inland,22.31799,73.59082,11,27.1,cloudy,10.0,102.0,2.3,5.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7602,Vandamettu,13,596,inland,9.72219,77.15426,10,29.8,cloudy,8.9,67.0,3.0,5.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7602,Vandamettu,13,596,inland,9.72219,77.15426,11,29.3,cloudy,10.2,109.0,2.5,6.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7603,Vancheng,31,285,inland,23.43707,93.04587,10,28.5,partly_cloudy,11.7,155.0,6.1,6.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7603,Vancheng,31,285,inland,23.43707,93.04587,11,26.6,cloudy,9.2,78.0,1.8,5.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7604,Vanāla,09,475,marine,22.43662,71.92143,10,28.1,partly_cloudy,11.1,118.0,2.3,6.8,1.17,7.4,125.0,0.7,6.9,moderate,28.2,0.41,73.0,78.0,90.0,0.89,49.0,moderate,none,16.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7604,Vanāla,09,475,marine,22.43662,71.92143,11,28.4,clear,11.3,238.0,7.6,7.2,1.1,6.9,239.0,0.79,8.8,moderate,27.8,0.36,193.0,79.0,136.0,0.69,46.0,moderate,none,20.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7605,Vana,09,475,inland,22.8734,71.70758,10,29.7,clear,15.0,259.0,9.8,8.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7605,Vana,09,475,inland,22.8734,71.70758,11,29.0,clear,16.1,292.0,6.4,8.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7606,Vāmbori,16,522,inland,19.28333,74.73333,10,29.6,partly_cloudy,13.0,196.0,7.6,7.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7606,Vāmbori,16,522,inland,19.28333,74.73333,11,27.5,cloudy,9.6,90.0,2.1,5.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7607,Vālva,16,531,inland,17.0264,74.37329,10,29.4,partly_cloudy,11.2,141.0,5.6,6.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7607,Vālva,16,531,inland,17.0264,74.37329,11,28.6,partly_cloudy,11.8,159.0,3.5,6.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7608,Vālunjvādi,16,521,inland,19.2,74.06667,10,30.2,clear,14.8,252.0,9.6,8.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7608,Vālunjvādi,16,521,inland,19.2,74.06667,11,29.6,clear,16.1,291.0,6.4,8.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7609,Vālukad,09,481,marine,21.67053,72.1064,10,29.2,cloudy,12.4,211.0,6.4,7.2,1.17,6.9,213.0,0.83,8.4,moderate,28.1,0.36,166.0,64.0,126.0,0.68,47.0,moderate,none,22.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7609,Vālukad,09,481,marine,21.67053,72.1064,11,28.5,clear,11.3,234.0,7.4,8.3,0.96,6.0,226.0,0.78,8.7,slight,27.5,0.27,189.0,54.0,135.0,0.31,33.0,low,none,20.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7610,Valudāvūr,22,,marine,11.97967,79.69817,10,29.9,partly_cloudy,11.9,114.0,4.6,7.6,1.07,7.0,117.0,0.67,6.9,moderate,29.1,0.38,69.0,67.0,84.0,0.88,58.0,moderate,none,4.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7610,Valudāvūr,22,,marine,11.97967,79.69817,11,29.3,partly_cloudy,13.5,149.0,3.6,6.9,1.25,7.7,158.0,0.77,7.4,moderate,29.2,0.44,104.0,99.0,98.0,1.13,65.0,moderate,none,4.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7611,Valtoha,23,050,inland,31.20739,74.64233,10,26.2,cloudy,9.0,71.0,3.1,5.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7611,Valtoha,23,050,inland,31.20739,74.64233,11,26.1,partly_cloudy,11.6,153.0,3.4,6.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7612,Vālsāvangi,16,514,inland,20.46952,75.93213,10,30.6,clear,16.6,309.0,11.6,8.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7612,Vālsāvangi,16,514,inland,20.46952,75.93213,11,29.1,clear,15.1,262.0,5.8,8.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7613,Valsang,16,531,inland,17.05903,75.31593,10,29.3,partly_cloudy,10.9,130.0,5.2,6.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7613,Valsang,16,531,inland,17.05903,75.31593,11,29.0,partly_cloudy,13.0,196.0,4.3,7.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7614,Vālsa,16,514,inland,20.15708,75.79212,10,30.4,clear,16.0,289.0,10.9,8.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7614,Vālsa,16,514,inland,20.15708,75.79212,11,27.2,cloudy,9.3,82.0,1.9,5.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7615,Vālod,09,493,inland,21.04909,73.26358,10,30.0,clear,15.3,266.0,10.1,8.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7615,Vālod,09,493,inland,21.04909,73.26358,11,27.9,partly_cloudy,11.8,159.0,3.6,6.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7616,Vallikunnu,13,591,marine,11.13333,75.83333,10,30.6,partly_cloudy,10.8,166.0,4.4,7.2,1.05,7.2,172.0,0.66,7.7,moderate,29.3,0.4,121.0,74.0,104.0,1.13,68.0,moderate,none,7.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7616,Vallikunnu,13,591,marine,11.13333,75.83333,11,29.9,cloudy,11.1,192.0,5.5,7.9,0.98,6.6,191.0,0.69,8.1,slight,28.8,0.34,147.0,72.0,114.0,0.88,58.0,moderate,none,7.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7617,Vallappuzha,13,593,inland,10.84028,76.25236,10,30.9,partly_cloudy,12.6,183.0,7.1,7.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7617,Vallappuzha,13,593,inland,10.84028,76.25236,11,29.0,cloudy,9.9,100.0,2.3,5.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7618,Vallanādu Kasbā,25,627,marine,8.71945,77.85023,10,30.4,partly_cloudy,11.8,106.0,3.8,6.9,1.16,7.6,116.0,0.66,6.7,moderate,29.7,0.44,61.0,84.0,80.0,1.14,69.0,moderate,none,3.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7618,Vallanādu Kasbā,25,627,marine,8.71945,77.85023,11,29.6,partly_cloudy,13.1,126.0,2.6,8.4,1.03,6.4,121.0,0.73,7.1,moderate,28.9,0.31,81.0,63.0,87.0,0.6,50.0,moderate,none,2.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7619,Vallam,25,605,inland,12.75366,79.15204,10,32.0,clear,16.9,317.0,11.9,9.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7619,Vallam,25,605,inland,12.75366,79.15204,11,28.5,cloudy,9.5,86.0,2.0,5.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7620,Vallam,25,607,inland,12.25033,79.51672,10,29.8,cloudy,10.2,107.0,4.4,6.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7620,Vallam,25,607,inland,12.25033,79.51672,11,29.1,partly_cloudy,11.1,135.0,3.0,6.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7621,Valiyora,13,592,marine,11.03333,75.91667,10,30.0,partly_cloudy,10.2,106.0,1.7,7.7,0.97,6.9,109.0,0.59,6.8,slight,29.2,0.37,61.0,65.0,81.0,1.0,61.0,moderate,none,3.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7621,Valiyora,13,592,marine,11.03333,75.91667,11,29.5,partly_cloudy,10.7,149.0,3.6,8.0,0.94,6.6,147.0,0.64,7.4,slight,28.8,0.33,104.0,71.0,97.0,0.86,56.0,moderate,none,4.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7622,Valinokkam,25,626,marine,9.16369,78.64576,10,31.5,cloudy,13.5,209.0,15.2,8.0,1.08,6.5,205.0,0.81,8.3,moderate,29.2,0.32,164.0,52.0,120.0,0.65,57.0,moderate,none,10.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7622,Valinokkam,25,626,marine,9.16369,78.64576,11,29.9,partly_cloudy,13.6,154.0,3.8,7.0,1.25,7.6,163.0,0.77,7.5,moderate,29.4,0.43,109.0,97.0,98.0,1.11,67.0,moderate,none,4.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_7623,Vālikandapuram,25,615,inland,11.31808,78.92103,10,32.1,clear,16.6,307.0,11.5,8.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7623,Vālikandapuram,25,615,inland,11.31808,78.92103,11,29.5,partly_cloudy,11.7,155.0,3.5,6.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7624,Valigonda,40,697,inland,17.37615,79.02131,10,30.7,clear,15.5,273.0,10.3,8.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7624,Valigonda,40,697,inland,17.37615,79.02131,11,28.4,partly_cloudy,11.6,152.0,3.4,6.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7625,Vālha,16,521,inland,18.18648,74.15272,10,29.2,partly_cloudy,11.4,146.0,5.8,6.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_7625,Vālha,16,521,inland,18.18648,74.15272,11,28.7,partly_cloudy,12.8,189.0,4.2,7.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
